"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"965","sji","Rosaceae","Prunus cerasifera","Prunus cerasifera","Zika and Dunwiddie Orcas, San Juan, Blind.1999-2018.","","","","Prunus cerasifera"
"966","sji","Rosaceae","Prunus domestica","Prunus domestica","Zika and Dunwiddie San Juan, Skull, Blind, 1997-2018.","","","","Prunus domestica"
"967","sji","Rosaceae","Prunus emarginata","Prunus emarginata","Forest margins; open to deep woods.","","","","Prunus emarginata"
"968","sji","Rosaceae","Prunus lusitanica","Prunus lusitanica","Zika Deadmans Bay, San Juan.","","","","Prunus lusitanica"
"969","sji","Rosaceae","Prunus mahaleb","Prunus mahaleb","Zika Dream Lake appears bird sown, San Juan 2001. Camp Skull Island many plants. Zika Massacre Bay, Orcas 2018.","","","","Prunus mahaleb"
"970","sji","Rosaceae","Prunus pugetensis","Prunus × pugetensis","Zika Lopez 2003.","","","","Prunus × pugetensis"
"971","sji","Rosaceae","Prunus virginiana","Prunus virginiana","Dry coniferous forest and edges, Ripple, Flattop, Little Summit, Orcas.","","","","Prunus virginiana"
"972","sji","Rosaceae","Pyracantha coccinea","Pyracantha coccinea","Zika Orcas occasionally mowed road shoulder. Partial shade of Pseudotsuga, with Spiraea douglasii, Holodiscus, Gaultheria shallon, Malus fusca, Shepherdia canadensis, Arbutus menziesii.","","","","Pyracantha coccinea"
"973","sji","Rosaceae","Pyrus communis","Pyrus communis","Dunwiddie and Zika Skull Island 2018. Zika Friday Harbour, San Juan 2001. iNaturalist reports for Sucia, Orcas and San Juan.","","","","Pyrus communis"
"974","sji","Rosaceae","Rosa canina","Rosa canina","Zika Orcas roadside thicket and scattered in pasture; 2003. Zika Patos at lighthouse 2018. Dunwiddie Sucia 2021.","","","","Rosa canina"
"975","sji","Rosaceae","Rosa gymnocarpa","Rosa gymnocarpa","Dry or moist, shaded woodland, common.","","","","Rosa gymnocarpa"
"976","sji","Rosaceae","Rosa nutkana","Rosa nutkana","Exposed sites, edges.","","","","Rosa nutkana"
"977","sji","Rosaceae","Rosa pisocarpa","Rosa pisocarpa","Along ponds or lakes, hedgerows or meadows, fairly common on larger islands.","","","","Rosa pisocarpa"
"978","sji","Rosaceae","Rosa rubiginosa","Rosa rubiginosa","Cultivated and widely escaped along roadsides, Shaw, Orcas, Lopez.","","","","Rosa rubiginosa"
"979","sji","Rosaceae","Rosa rugosa","Rosa rugosa","Dunwiddie & Zika Patos Island on upper beach among drift logs 2018. Several other similar habitat shoreline records for Georgia Basin.","","","","Rosa rugosa"
"980","sji","Rosaceae","Rosa woodsii","Rosa woodsii","Slater Sucia Island 1974.","","","","Rosa woodsii"
"981","sji","Rosaceae","Rubus armeniacus","Rubus armeniacus","Question if can be separated from bifrons-discolor. Several collections throughout.","","","","Rubus armeniacus"
"982","sji","Rosaceae","Rubus bifrons","Rubus bifrons","Abundant; open or semi-open habitats. Reported as R. discolor Weihe & Nees","","","","Rubus bifrons"
"983","sji","Rosaceae","Rubus laciniatus","Rubus laciniatus","Open woods and waste places, lesss common than R. discolor.(bifrons)","","","","Rubus laciniatus"
"984","sji","Rosaceae","Rubus leucodermis","Rubus leucodermis","Cut over land, forest edge, grazed upland; common.","","","","Rubus leucodermis"
"985","sji","Rosaceae","Rubus nutkanus","Rubus parviflorus","Damp, shady woods. Common.","","","","Rubus parviflorus"
"986","sji","Rosaceae","Rubus spectabilis","Rubus spectabilis","Shaded valleys, poorly drained places.; common.","","","","Rubus spectabilis"
"987","sji","Rosaceae","Rubus ursinus","Rubus ursinus","Forest floors, margins, cut over land; abundant.","","","","Rubus ursinus"
"988","sji","Rosaceae","Rubus vestitus","Rubus vestitus","Habegger Yellow Island edge of dry meadow. date?Is this Sharpe & Atkinson's R. macrophyllus ?","","","","Rubus vestitus"
"989","sji","Rosaceae","Sorbaria kirilowii","Sorbaria kirilowii","Kozloff Friday Harbour Labs 1997. Mossy knoll and open meadow. Planted but with some apparent escapes. Sorbaria tomentosa (Lindl.) Rehder same location and also some escapes","","","","Sorbaria kirilowii"
"990","sji","Rosaceae","Sorbus aucuparia","Sorbus aucuparia","Cultivated and widely escaped on larger islands, often growing in rich, shady soils.","","","","Sorbus aucuparia"
"991","sji","Rosaceae","Sorbus hybrida","Hedlundia hybrida","Ledger Castle Island 2005.","","","","Hedlundia hybrida"
"992","sji","Rosaceae","Spiraea douglasii","Spiraea douglasii","Abundant; open marshy places.","","","","Spiraea douglasii"
"993","sji","Rubiaceae","Galium aparine","Galium aparine","Abundant, waste places to open woodlands","","","","Galium aparine"
"994","sji","Rubiaceae","Galium boreale","Galium boreale","Damp, low meadows; local on San Juan from Cattle Point to Kanaka Bay, San Juan.","","","","Galium boreale"
"995","sji","Rubiaceae","Galium mollugo","Galium mollugo","Peck Friday Harbour 1923.","","","","Galium mollugo"
"996","sji","Rubiaceae","Galium odoratum","Galium odoratum","Escaping from cultivation, Friday Harbour.","","","","Galium odoratum"
"997","sji","Rubiaceae","Galium trifidum","Galium trifidum","Abundant; fresh water sites.","","","","Galium trifidum"
"998","sji","Rubiaceae","Galium triflorum","Galium triflorum","Abundant; coniferous forest floor.","","","","Galium triflorum"
"999","sji","Rubiaceae","Sherardia arvensis","Sherardia arvensis","Grazed meadows and other disturbed open places; sporadic but widespread.","","","","Sherardia arvensis"
"1000","sji","Ruppiaceae","Ruppia maritima","Ruppia maritima","Brackish or salt water lagoons and ponds, mucky; occasional, chiefly in the southern part of the chain..","","","","Ruppia maritima"
"1001","sji","Salicaceae","Populus tremuloides","Populus tremuloides","Widespread and locally common on larger islands; riparian habitats and low glacial substrates.","","","","Populus tremuloides"
"1002","sji","Salicaceae","Populus trichocarpa","Populus trichocarpa","Riparian; rather rare, mostly on San Juan Island.","","","","Populus trichocarpa"
"1003","sji","Salicaceae","Salix geyeriana","Salix geyeriana","Damp open sites to lake shores; rare and local at Sportsman Lake and nearby. Originally collected by Higgenbotham. SA Sportsman Lake 1992.","","","","Salix geyeriana"
"1004","sji","Salicaceae","Salix hookeriana","Salix hookeriana","Sand dunes, rocky bluffs near salt water and other maritime habitats; fairly common throughout.","","","","Salix hookeriana"
"1005","sji","Salicaceae","Salix lasiandra","Salix lasiandra","Riparian to aquatic; common.","","","","Salix lasiandra"
"1006","sji","Salicaceae","Salix prolixa","Salix prolixa","Peck Sportsmans Lake 1923","","","","Salix prolixa"
"1007","sji","Salicaceae","Salix scouleriana","Salix scouleriana","Common to abundant in shady woods, margins, open meadows and lake shores.","","","","Salix scouleriana"
"1008","sji","Salicaceae","Salix sitchensis","Salix sitchensis","Lake edges; common on larger islands.","","","","Salix sitchensis"
"1009","sji","Santalaceae","Arceuthobium campylopodum","Arceuthobium campylopodum","Mt Constitution: Foster 1907, Roos 1910 moved to tsugens by Ledger. Sunquist 1963. = A. tsugense ?","","","","Arceuthobium campylopodum"
"1010","sji","Santalaceae","Arceuthobium tsugense","Arceuthobium tsugense","Locally common on Mt Constitution, where attacking Pinus contorta. Reported from San Juan by Baker and others. iNaturalist observation Turtleback Trail on Pinus contorta, Orcas 2021.","","","","Arceuthobium tsugense"
"1011","sji","Sapindaceae","Acer glabrum var. douglasii","Acer glabrum douglasii","Fairly common; rocky slopes and wooded valleys.","","","","Acer glabrum douglasii"
"1012","sji","Sapindaceae","Acer macrophyllum","Acer macrophyllum","Common; lowland forest.","","","","Acer macrophyllum"
"1013","sji","Sapindaceae","Acer negundo","Acer negundo","Slater Friday Harbour, San Juan 1972.","","","","Acer negundo"
"1014","sji","Sapindaceae","Aesculus hippocastanum","Aesculus hippocastanum","Zika Roche Harbour 2001. Gardens upslope, limestone ledges by the sea, escaped from gardens upslope, well established on limestone ledges by the sea, with Stellaria media, Erodium cicutarium, Cerastium semidecandrum.","","","","Aesculus hippocastanum"
"1015","sji","Saxifragaceae","Heuchera micrantha var. diversifolia","Heuchera micrantha diversifolia","Common to abundant. Shaded, rocky slopes.","","","","Heuchera micrantha diversifolia"
"1016","sji","Saxifragaceae","Lithophragma glabrum","Lithophragma glabrum","Moist meadows; occasional but widespread on San Juan and Lopez.","","","","Lithophragma glabrum"
"1017","sji","Saxifragaceae","Lithophragma parviflorum","Lithophragma parviflorum","Fairly common throughout, moist meadows.","","","","Lithophragma parviflorum"
"1018","sji","Saxifragaceae","Micranthes integrifolia","Micranthes integrifolia","Moist, spring-laden meadows; common.","","","","Micranthes integrifolia"
"1019","sji","Saxifragaceae","Micranthes rufidula","Micranthes rufidula","FS Summit of Mt Constitution 1984.","","","","Micranthes rufidula"
"1020","sji","Saxifragaceae","Saxifraga austromontana","Saxifraga bronchialis austromontana","Locally common, open windswept slopes on Mt Constitution and other high Orcas peaks. Turtleback iNaturalist observation 2021. Foster Stewart Island 1904 low elevation.","","","","Saxifraga bronchialis austromontana"
"1021","sji","Saxifragaceae","Saxifraga cespitosa","Saxifraga cespitosa","Widespread on steep, shaded rocky slopes; most common on Mt Constitution.","","","","Saxifraga cespitosa"
"1022","sji","Saxifragaceae","Tellima grandiflora","Tellima grandiflora","Damp, shady woods, valley bottoms, throughout.","","","","Tellima grandiflora"
"1023","sji","Saxifragaceae","Tiarella trifoliata var. laciniata","Tiarella trifoliata laciniata","Mature coniferous forest, most commonly on Orcas and Blakely.","","","","Tiarella trifoliata laciniata"
"1024","sji","Saxifragaceae","Tiarella trifoliata var. trifoliata","Tiarella trifoliata trifoliata","Common in mossy, shaded coniferous woods, someties in mixed or deciduous forest.","","","","Tiarella trifoliata trifoliata"
"1025","sji","Scrophulariaceae","Buddleja davidii","Buddleja davidii","Introduced and locally escaped Lopez Village and elsewhere.","","","","Buddleja davidii"
"1026","sji","Scrophulariaceae","Verbascum blattaria","Verbascum blattaria","Occasional in moist, shady places, interior of San Juan.","","","","Verbascum blattaria"
"1027","sji","Scrophulariaceae","Verbascum thapsus","Verbascum thapsus","Scattered but fairly common roadsides, rocky areas and meadows.","","","","Verbascum thapsus"
"1028","sji","Selaginellaceae","Selaginella densa","Selaginella densa","Grable South shore on rocky grass-covered slope exposed to wind Rum Island 1971. reported as S. scopulorum Maxon. = S. d. var. s. Questionable - only low elevation record in Salish Basin area.","","""This species should not be in our area. The James Island collection is prob. S. wallacei which can be quite dense in habit. This is probably one of Macoun’s location mis-labeled collections."" FL","","Selaginella densa"
"1029","sji","Selaginellaceae","Selaginella wallacei","Selaginella wallacei","Abundant; mossy bedrock outcrops.","","","","Selaginella wallacei"
"1030","sji","Solanaceae","Solanum dulcamara","Solanum dulcamara","Occasional on larger islands at wet or damp waste places.","","","","Solanum dulcamara"
"1031","sji","Solanaceae","Solanum nigrum","Solanum nigrum","Historical report on Yellow, no voucher.","","","","Solanum nigrum"
"1032","sji","Solanaceae","Solanum physalifolium var. nitidibaccatum","Solanum physalifolium nitidibaccatum","Common weed of gardens, sandy meadows. Denton Cattle Point, San Juan 1974. Peck Cattle Point 1923.","","","","Solanum physalifolium nitidibaccatum"
"1033","sji","Solanaceae","Solanum rostratum","Solanum rostratum","Waste places; once naturalized in the Yellow group, apparently no longer present.","","","","Solanum rostratum"
"1034","sji","Solanaceae","Solanum triflorum","Solanum triflorum","Combs American Camp on dunes, San Juan 2016.","","","","Solanum triflorum"
"1035","sji","Taxaceae","Taxus brevifolia","Taxus brevifolia","Coniferous forest understorey, often where steep, fairly common.","","","","Taxus brevifolia"
"1036","sji","Thymelaeaceae","Daphne laureola","Daphne laureola","Sometimes established in shady woods, especially San Juan and Orcas.","","","","Daphne laureola"
"1037","sji","Typhaceae","Sparganium angustifolium","Sparganium angustifolium","Peck Cascade L, Orcas Island 1923. Bently Upper L, Blakely Island 1950. Vouchers at WS but not cited in A&S1993. Also not on SJs Floristic Atlas. ?","","","","Sparganium angustifolium"
"1038","sji","Typhaceae","Sparganium emersum","Sparganium emersum","Common aquatic San Juan Island. Less common other major islands.","","","","Sparganium emersum"
"1039","sji","Typhaceae","Sparganium eurycarpum","Sparganium eurycarpum","3 1/2 mi. s.e. of Roche Harbor. Habitat: Meadow.Collector: Peck","","","","Sparganium eurycarpum"
"1040","sji","Typhaceae","Typha angustifolia","Typha angustifolia","Zika Rainshadow Rd, San Juan 2012.","","","","Typha angustifolia"
"1041","sji","Typhaceae","Typha latifolia","Typha latifolia","Abundant, fresh water.","","","","Typha latifolia"
"1042","sji","Ulmaceae","Ulmus alata","Ulmus alata","Zika San Juan 1999, Zika Crow Valley Rd, Orcas 2003, Zika Lopez roadside thickets 2003","not in FPNW2","","","Ulmus alata"
"1043","sji","Ulmaceae","Ulmus procera","Ulmus minor","Zika Orcas, San Juan, Lopez 1999-2003. Adventive several places each island.","","","","Ulmus minor"
"1044","sji","Urticaceae","Urtica dioica","Urtica dioica","Low, wet places and in disturbed woodlands; often where soil is fertile; abundant.","","","","Urtica dioica"
"1045","sji","Urticaceae","Urtica urens","Urtica urens","Garden weed; occasional Friday Harbour.","","","","Urtica urens"
"1046","sji","Viburnaceae","Sambucus cerulea","Sambucus cerulea","Dry, exposed rocky slopes on the rugged west side of San Juan, south of Mt Dallas; possibly now extirpated.","","","","Sambucus cerulea"
"1047","sji","Viburnaceae","Sambucus racemosa var. arborescens","Sambucus racemosa arborescens","Common; damp, low ground where shady.","","","","Sambucus racemosa arborescens"
"1048","sji","Violaceae","Viola adunca","Viola adunca","Widespread; moist to dry coniferous edges, open meadows.","","","","Viola adunca"
"1049","sji","Violaceae","Viola glabella","Viola glabella","Rare and local; moist shaded valleys on Mt Costitution, formerly on Lopez.","","","","Viola glabella"
